"Sistema Nacional de Información Estadística y Geográfica",
"Morelos","Total","2.76087","3.16865","3.98021","3.11589","2.75608","2.70287","2.79256","2.28941","1.72331","1.61058","2.56623","2.36783","1.85093","2.13771","2.40826","2.08163","1.78594","2.34311","2.68176","2.42082","1.94706","ND","2.72547","2.42373","2.00878","2.55837","2.45704","2.38563","1.85844","2.12956","2.39593","2.72604","1.45759","1.81079","2.33036","1.84693","1.57023"
"Morelos","Hombre","3.22707","3.86025","4.72154","3.77022","3.29750","3.16629","3.01180","2.58015","1.71011","1.65015","2.88554","2.78213","1.95174","2.39133","2.75096","2.54534","1.76217","2.52977","2.92657","3.30412","2.09973","ND","2.84757","2.62138","2.35935","2.69907","2.58118","2.69615","1.86940","2.39025","2.56707","3.18827","1.75385","2.04545","2.62394","2.12287","1.61916"
"Morelos","Mujer","2.07406","2.17723","2.86831","2.12229","1.93561","2.00015","2.46374","1.84383","1.74401","1.54841","2.03094","1.69882","1.68646","1.72663","1.83418","1.29766","1.82389","2.05620","2.30619","1.08124","1.72426","ND","2.54530","2.13929","1.48932","2.34005","2.26629","1.92767","1.84227","1.75419","2.15306","2.09483","1.06883","1.49220","1.92142","1.47597","1.50459"
"Nayarit","Total","4.76505","5.63294","6.60591","4.51846","3.95816","4.05718","4.31917","3.61381","3.00801","3.64245","4.09140","3.57646","3.39070","4.12265","4.67911","3.59989","3.65747","3.96553","4.48981","3.56766","3.71128","ND","5.21592","4.03884","2.65232","2.80482","3.38426","2.61016","2.96033","2.46999","2.75796","2.38038","1.90105","2.14952","2.30657","2.05406","1.97023"
"Nayarit","Hombre","4.70905","5.97658","7.05880","4.46807","4.09002","4.35663","3.92261","3.31141","2.87651","3.79395","4.72885","3.53949","3.83902","4.45693","5.18903","4.10569","3.37612","4.43951","4.53940","4.03178","3.91318","ND","5.46670","4.90071","3.15509","3.21748","3.89912","2.74156","3.03166","2.92262","2.85851","2.86559","1.84586","2.63581","2.72478","2.04440","1.83373"
"Nayarit","Mujer","4.85152","5.09920","5.92932","4.59307","3.76448","3.61907","4.89184","4.05357","3.20632","3.40997","3.11305","3.63157","2.70259","3.61658","3.92517","2.86308","4.07386","3.29450","4.42019","2.92238","3.43201","ND","4.82507","2.82537","1.84442","2.10025","2.63691","2.42059","2.85849","1.84598","2.61951","1.72985","1.97839","1.48610","1.71071","2.06761","2.16301"
"Nuevo León","Total","4.57202","4.91989","4.92974","3.98448","4.50238","4.18445","4.31600","4.13127","3.75102","4.04310","3.96741","3.42690","3.56184","3.46120","3.77841","3.55218","3.40065","3.49868","3.61190","3.72879","3.74490","ND","5.25984","4.22835","4.87132","4.70393","4.61918","3.74577","4.20390","3.69942","4.06228","3.57181","3.12375","3.37417","3.21641","2.68616","2.94409"
"Nuevo León","Hombre","4.19602","4.78035","3.99272","3.65853","4.06136","4.06395","3.78010","3.66453","3.82950","3.84301","3.75203","3.04589","3.52559","3.35215","3.74241","3.81486","3.43039","3.77904","3.89752","3.81276","3.71557","ND","5.03227","3.80810","4.67123","4.53971","3.87418","3.52408","4.05768","3.77405","3.83464","3.40368","2.82076","3.04364","3.33642","2.85273","2.59958"
"Nuevo León","Mujer","5.22876","5.15610","6.50938","4.53736","5.24199","4.38343","5.21834","4.92533","3.61443","4.39412","4.34980","4.07256","3.62413","3.64081","3.84014","3.11938","3.35151","3.03664","3.13803","3.59376","3.79283","ND","5.64443","4.91236","5.21142","4.97077","5.84232","4.10458","4.44365","3.57780","4.42588","3.83885","3.61317","3.89446","3.02782","2.42719","3.47876"
"Oaxaca","Total","3.14330","2.38552","3.56620","2.69947","2.08528","2.00564","2.01915","1.73512","2.67317","2.16256","2.16970","1.75004","1.28293","1.40405","1.62567","1.98084","1.79996","1.29433","2.02435","2.01734","1.70744","ND","3.05912","1.69948","1.53423","1.60929","1.74964","1.51449","1.57267","1.44447","1.40694","1.28338","1.35271","1.22087","1.93503","1.54070","1.42195"
"Oaxaca","Hombre","3.36179","2.58529","3.49312","2.83376","1.98270","2.36049","2.14462","1.73462","2.91875","2.25546","2.16098","1.75554","1.15461","1.15689","1.49104","2.01692","2.00478","1.33896","2.27447","2.03561","1.85228","ND","2.50676","1.91223","1.95852","1.74207","2.09183","1.39073","1.55777","1.32908","1.40367","1.21365","1.36743","1.10072","1.44929","1.54049","1.42491"
"Oaxaca","Mujer","2.80715","2.08210","3.67873","2.49719","2.24433","1.46176","1.82531","1.73587","2.31397","2.02066","2.18283","1.74126","1.48789","1.79507","1.82523","1.92872","1.50960","1.23556","1.70893","1.99515","1.51833","ND","3.81965","1.40076","0.95959","1.42363","1.24384","1.68779","1.59205","1.59538","1.41118","1.37478","1.33264","1.39762","2.62260","1.54100","1.41754"
"Puebla","Total","3.20557","3.23724","3.36110","3.02255","3.00877","2.87628","3.11817","2.77842","2.44445","3.28110","2.78053","2.48474","2.09489","2.61532","3.00278","2.48602","2.41344","2.75398","2.89198","2.49711","2.80175","ND","4.67189","6.00336","3.45713","3.96812","4.22240","3.84523","3.07139","2.96205","2.73090","2.79282","2.15020","2.24191","2.63941","2.60802","1.73356"
"Puebla","Hombre","3.22018","2.93144","3.29082","2.65138","3.11617","2.94016","2.73457","2.71609","2.14705","2.99407","2.57051","2.33999","2.17266","2.67855","2.99067","2.61217","2.29525","2.76909","2.45828","2.47232","2.98409","ND","4.61788","7.06618","3.26050","3.84899","4.48753","4.02067","3.20169","2.93833","2.93577","2.80714","2.32163","2.15775","2.98504","2.69332","1.85907"
"Puebla","Mujer","3.18204","3.74187","3.47142","3.61315","2.82983","2.77180","3.70501","2.87744","2.91220","3.71408","3.12318","2.70975","1.96610","2.51302","3.02161","2.29578","2.59842","2.73064","3.54953","2.53529","2.52662","ND","4.75949","4.38591","3.78600","4.14324","3.83031","3.59434","2.86958","2.99713","2.40222","2.77104","1.89827","2.36193","2.16116","2.48968","1.55230"
"Querétaro","Total","3.99322","5.03328","5.29109","4.55927","4.38806","4.69330","4.08551","4.59556","3.75905","4.82918","4.13631","4.54949","3.25805","3.81360","4.26719","3.70954","2.64342","4.53436","5.35413","4.71727","3.49576","ND","8.21835","6.91009","4.94460","5.76413","5.40679","5.74908","3.62423","4.28470","3.81933","3.62622","2.48381","3.27317","2.91510","2.90737","2.64591"
"Querétaro","Hombre","4.27893","6.05329","6.40975","5.44390","5.13475","5.48011","4.88315","5.37301","4.43719","6.06669","4.65827","4.91988","3.64445","4.55620","4.84579","3.82645","2.56286","5.11831","6.17596","5.73023","3.93782","ND","9.83756","7.82310","5.45118","6.58478","5.76619","6.43423","3.94113","4.48330","4.51130","4.49683","2.96331","3.97947","3.14927","3.52263","2.75047"
"Querétaro","Mujer","3.52216","3.38527","3.38925","3.12078","3.12414","3.32916","2.77050","3.31598","2.62225","2.72069","3.23531","3.92445","2.60516","2.57611","3.34529","3.52321","2.77725","3.60465","4.02671","3.10076","2.79855","ND","5.58938","5.50387","4.06757","4.48085","4.84913","4.71817","3.12545","3.97642","2.74526","2.37628","1.80842","2.29526","2.59478","2.07740","2.50897"
"Quintana Roo","Total","3.93405","3.75209","4.62902","3.74248","3.16572","3.11632","2.96501","3.80971","3.38948","2.75659","3.34076","3.19898","2.63984","2.60499","2.65435","3.08881","2.95590","2.73219","3.55064","3.08040","2.96336","ND","10.17038","8.57636","8.20807","6.20887","4.68357","4.41379","3.01017","2.85173","2.92660","1.97189","2.53064","2.40182","2.74016","2.61154","2.18411"
"Quintana Roo","Hombre","4.13667","3.59284","4.59272","3.21948","2.98424","3.00313","3.11423","4.19002","3.28112","2.86664","3.05548","2.85399","2.67044","2.87750","2.55009","3.22416","2.66451","3.03553","3.83242","3.21815","2.62104","ND","10.45968","8.12769","8.24164","6.71953","4.57386","4.24233","3.48727","3.10696","2.72933","2.01795","2.42575","2.71254","2.73151","2.38520","1.69401"
"Quintana Roo","Mujer","3.60123","4.00602","4.68971","4.55550","3.46438","3.29383","2.72462","3.18706","3.56976","2.57763","3.79855","3.75826","2.58955","2.15867","2.82300","2.86813","3.42091","2.26524","3.08021","2.86207","3.50704","ND","9.68393","9.31365","8.15148","5.30512","4.87038","4.68448","2.23632","2.44607","3.24733","1.90049","2.69384","1.92907","2.75308","2.93508","2.90464"
"San Luis Potosí","Total","3.00626","2.91779","3.31568","2.76245","2.88659","2.41640","2.63996","2.01932","2.04425","2.64591","2.52835","2.32132","2.87915","2.42599","2.56991","2.14353","2.17682","2.86328","3.30765","2.28111","2.07787","ND","3.98296","3.26546","3.08673","2.91634","4.19702","3.32408","2.94497","3.30135","3.37771","2.71251","2.00482","2.81227","3.06640","3.11087","2.30515"
"San Luis Potosí","Hombre","3.10894","2.78459","2.87359","2.86145","2.93002","2.35526","2.41254","1.91825","1.86512","3.14785","2.57350","2.32032","3.03397","2.26939","2.56645","1.99451","2.36226","2.81949","2.67411","2.52662","2.10874","ND","3.86236","3.48746","3.38473","2.99562","3.76826","3.43342","2.70996","3.59317","3.01538","2.60539","1.87610","3.07652","3.37868","3.31218","2.65475"
"San Luis Potosí","Mujer","2.82461","3.13833","4.04716","2.59978","2.81422","2.51747","3.01258","2.18594","2.34940","1.82076","2.45116","2.32301","2.60808","2.68993","2.57585","2.40312","1.85436","2.93430","4.30828","1.88031","2.02814","ND","4.18858","2.90239","2.63047","2.79302","4.82631","3.16368","3.30732","2.83897","3.94262","2.88106","2.19814","2.40987","2.62451","2.82538","1.80604"
"Sinaloa","Total","3.75620","4.35403","5.03310","4.13990","4.36629","3.77957","4.04434","2.85051","3.50625","3.73977","3.92548","3.48827","2.46633","3.76510","3.37582","3.15787","3.49490","2.99788","3.63153","2.84503","2.88295","ND","5.28873","2.42905","2.46472","2.56947","2.93331","2.74095","2.65945","2.94487","3.33011","2.78628","2.00870","2.22653","3.01032","2.27732","1.85964"
"Sinaloa","Hombre","3.17986","4.43511","4.84564","4.14734","3.85122","3.40864","3.56090","2.63573","3.40121","3.27431","4.54322","3.23705","2.19344","3.75469","3.28237","2.81119","3.49473","2.94865","3.92195","2.98133","2.62190","ND","6.49501","2.63037","2.49987","2.30213","3.11461","2.38668","2.10420","2.80073","3.41739","2.43092","2.02869","2.22062","2.96910","1.94424","1.55581"
"Sinaloa","Mujer","4.63592","4.22519","5.32792","4.12804","5.17528","4.35421","4.77162","3.17608","3.66904","4.43200","2.97438","3.86833","2.86744","3.78044","3.51876","3.67342","3.49517","3.07439","3.18431","2.63922","3.27394","ND","3.25201","2.10240","2.40713","2.99871","2.65605","3.30341","3.55516","3.16221","3.19550","3.30795","1.97926","2.23518","3.06760","2.74477","2.27224"
"Sonora","Total","5.09067","4.95884","4.92182","4.67270","5.12572","5.10874","5.63363","4.17427","3.58821","3.79298","4.04668","3.61636","3.26058","3.64035","4.23094","3.66419","4.25036","4.16152","4.94885","3.78906","4.37054","ND","6.68780","4.94429","4.44533","2.93254","4.35038","3.60543","2.85697","3.06692","3.81534","2.54785","2.86233","2.58870","2.93751","2.82164","2.61548"
"Sonora","Hombre","4.66627","5.07244","4.47602","3.92270","4.80097","4.13834","4.28882","3.72130","3.55893","3.72133","3.45936","2.82303","3.06221","3.38325","4.12628","3.83197","4.20472","4.54931","5.08662","3.80762","4.20140","ND","8.02650","4.78118","4.33534","2.33251","4.32729","3.35757","2.59176","2.96450","3.72642","2.21518","2.72349","2.39364","2.06619","2.59183","2.38198"
"Sonora","Mujer","5.72490","4.79298","5.57719","5.75954","5.60467","6.50652","7.65481","4.86087","3.63239","3.90299","4.93937","4.80211","3.55574","4.01929","4.39151","3.42011","4.31778","3.58090","4.73825","3.76192","4.62748","ND","4.40656","5.18710","4.60732","3.79117","4.38355","3.95082","3.25421","3.21042","3.94570","3.00406","3.06410","2.86765","4.17895","3.14525","2.94566"
"Tabasco","Total","6.49856","5.98934","7.01836","7.45904","7.21814","7.12482","7.84314","7.62124","6.83830","7.28930","6.89211","6.96286","7.59423","6.37258","7.13018","7.83328","7.51282","7.24434","7.17210","6.37283","5.26961","ND","7.45122","7.96063","6.01589","5.85328","6.31326","5.10220","4.79060","5.67372","5.25536","4.18142","3.82907","4.05393","3.98275","3.84846","3.41935"
"Tabasco","Hombre","7.17540","6.38405","7.10999","7.86938","7.64237","6.86648","8.07930","7.39988","7.26002","7.21576","6.38274","6.65554","7.87376","6.42576","7.13521","7.81534","6.98518","6.78161","6.70860","5.69416","4.63629","ND","6.87153","8.27325","6.32177","4.89143","6.57130","4.74389","4.80544","4.94503","5.15236","4.25690","3.40915","3.88908","3.86486","3.36663","2.99769"
"Tabasco","Mujer","5.17443","5.25154","6.85758","6.74601","6.47473","7.59393","7.38520","8.02787","5.99391","7.43096","7.87109","7.56744","7.04589","6.27107","7.12085","7.86448","8.47933","8.03785","7.99794","7.55114","6.31492","ND","8.62534","7.38226","5.46710","7.56490","5.85385","5.74289","4.76417","6.95665","5.44198","4.05700","4.53906","4.33041","4.17919","4.67693","4.15731"
"Tamaulipas","Total","5.04258","4.69323","5.31916","4.32075","4.99792","4.61135","4.91907","4.22519","4.73518","3.51819","4.40703","4.03877","3.93826","3.82154","3.83954","3.90514","3.68976","3.37267","3.59923","3.21892","3.18924","ND","3.78681","3.29395","3.83910","2.97881","3.67384","3.55175","3.77736","3.40258","3.66341","3.12072","2.76848","3.15174","3.31720","3.25943","3.08521"
"Tamaulipas","Hombre","4.87744","4.08739","4.53242","4.13282","4.80340","3.88031","4.05336","3.93596","4.14864","3.26903","4.40046","3.54801","3.30052","3.83135","3.31229","3.27974","3.47020","3.16379","3.31230","2.89298","3.27213","ND","3.78974","3.52840","4.06320","3.11299","3.92426","3.76673","3.96674","3.26135","3.19336","2.89076","2.79815","2.83471","3.36858","3.04718","3.08471"
"Tamaulipas","Mujer","5.29973","5.59834","6.48794","4.59675","5.29448","5.65448","6.16719","4.64744","5.63382","3.90033","4.41696","4.81673","4.94701","3.80671","4.66028","4.88408","4.02812","3.69213","4.03761","3.70008","3.06658","ND","3.78214","2.94859","3.49413","2.78444","3.29957","3.23185","3.48693","3.61748","4.37907","3.46431","2.72251","3.62172","3.24179","3.56250","3.08594"
"Tlaxcala","Total","4.95538","4.52378","4.97125","5.05478","4.40249","3.89934","4.59182","3.59328","3.55175","3.70791","4.00722","3.67375","3.71735","3.27060","3.78813","4.02306","3.79335","3.99275","3.62364","3.54575","4.02238","ND","6.42156","5.58101","5.86065","5.07607","5.48873","4.42309","4.38624","3.84879","3.77758","3.33072","3.24644","3.40587","3.68407","3.00423","3.14980"
"Tlaxcala","Hombre","4.16028","4.52102","4.32398","4.48886","3.91978","3.81607","3.76272","3.00203","3.21845","2.95241","3.31822","3.24629","3.56154","3.07987","3.42808","3.30412","3.26422","3.47383","3.27501","2.96699","4.04251","ND","5.57373","4.73953","5.59260","4.92862","4.95244","4.09954","3.75567","3.95885","3.02535","2.55257","3.08206","2.71965","3.49023","2.56746","2.92158"
"Tlaxcala","Mujer","6.19855","4.52797","5.97841","5.89344","5.13444","4.02183","5.81945","4.48473","4.04516","4.85554","5.02249","4.32208","3.95415","3.55784","4.33060","5.07096","4.55958","4.71468","4.12146","4.37990","3.99363","ND","7.72730","6.81283","6.25289","5.28278","6.24445","4.88094","5.29302","3.69154","4.83629","4.42562","3.48052","4.36553","3.95646","3.61215","3.45668"
"Veracruz de Ignacio de la Llave","Total","3.49371","3.56966","3.69822","4.09080","3.68851","3.59228","3.45758","3.45902","3.45998","3.53923","3.21909","3.92046","2.80341","3.23123","3.30437","2.68928","2.83521","2.56691","3.54736","2.85788","2.68437","ND","2.75096","3.36439","2.58783","4.21382","3.41257","3.30173","2.59692","2.92668","3.06522","2.35307","2.41656","2.13843","1.98405","1.89538","1.65543"
"Veracruz de Ignacio de la Llave","Hombre","3.84778","3.79078","3.78301","4.55290","3.92141","3.85557","3.91026","4.00384","3.52369","3.13068","3.53102","3.90659","2.78347","3.13144","3.13163","2.84073","2.83248","2.37123","3.35614","2.84529","2.60507","ND","3.10984","3.14760","2.80256","4.45640","3.23844","2.99744","2.70556","2.47420","2.44046","2.06770","2.27110","2.14724","1.84643","1.82980","1.81036"
"Veracruz de Ignacio de la Llave","Mujer","2.76377","3.12834","3.52763","3.18375","3.18825","3.04388","2.53001","2.37045","3.33657","4.34560","2.56479","3.94839","2.84324","3.43608","3.64457","2.38596","2.84029","2.91632","3.88779","2.87981","2.81752","ND","2.10276","3.72733","2.19790","3.80183","3.72227","3.86009","2.41205","3.68692","4.11368","2.81512","2.65160","2.12416","2.21511","2.00009","1.40411"
"Yucatán","Total","2.59539","2.37462","2.90437","2.57709","2.02745","2.14365","1.98213","1.81398","2.05449","1.91401","2.54846","1.72116","2.03298","1.53836","2.10200","1.50293","1.90910","1.78375","1.96690","1.91823","1.97608","ND","3.56538","2.67472","2.97833","2.51596","2.35454","2.06799","2.19651","1.65477","2.04844","1.98833","1.94653","1.57681","2.09373","1.77690","1.63493"
"Yucatán","Hombre","2.62862","2.25068","2.53813","2.24579","1.70747","2.07940","1.85303","1.47256","2.04026","1.77737","2.27126","1.44820","1.92230","1.52338","1.79324","1.35823","1.58492","1.38676","1.64027","1.49474","1.71510","ND","3.80357","2.42069","2.81730","2.36584","1.90406","1.68921","1.82395","1.44609","1.85162","1.50892","1.39745","1.34862","1.89939","1.45307","1.26260"
"Yucatán","Mujer","2.54301","2.57397","3.49143","3.08465","2.52248","2.24035","2.18127","2.31952","2.07518","2.11346","2.97159","2.12625","2.19592","1.56065","2.58206","1.71565","2.39645","2.38253","2.45984","2.55571","2.36348","ND","3.15705","3.09163","3.22088","2.72808","3.04080","2.61078","2.72938","1.94917","2.33671","2.64449","2.71706","1.88476","2.36994","2.21459","2.15076"
"Zacatecas","Total","3.82133","2.84245","3.78811","3.95603","3.40668","3.01559","2.97196","2.06403","2.86144","2.96439","2.69989","2.62970","3.61361","2.58499","3.06603","2.50984","3.18193","3.20892","3.32843","2.52846","3.32469","ND","3.89741","4.16117","3.89612","3.59590","3.77205","2.75360","2.78762","3.29804","2.74256","2.35997","3.36929","2.93789","2.35834","2.82251","2.72162"
"Zacatecas","Hombre","3.85523","2.75539","3.88900","3.90740","3.50828","2.80246","2.50478","1.86397","2.70158","2.77128","2.41985","2.42774","3.68435","2.51666","2.42268","2.07798","3.01926","2.98022","3.37838","2.09387","2.98811","ND","3.06896","3.49909","3.48186","3.51721","3.22721","2.15959","3.23305","3.22750","2.46011","1.36337","3.34520","2.68274","2.24389","2.77776","2.05878"
"Zacatecas","Mujer","3.76121","3.00466","3.59502","4.04632","3.22469","3.39737","3.84969","2.41987","3.15050","3.30124","3.22180","2.98819","3.48559","2.70790","4.25721","3.30245","3.47406","3.59509","3.24224","3.25061","3.86826","ND","5.35651","5.25954","4.58419","3.72403","4.64208","3.67895","2.07856","3.40954","3.21884","3.99016","3.40922","3.32406","2.54383","2.89364","3.77366"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ND: No disponible  ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""

"Nota: La información del primer trimestre de 2005 al primer trimestre de 2020 y a partir del primer trimestre de 2023 proviene de la Encuesta Nacional de Ocupación y Empleo (ENOE); para el segundo trimestre corresponde a la Encuesta Telefónica de Ocupación y Empleo; y del tercer trimestre de 2020 al cuarto trimestre de 2022 corresponde a la Encuesta Nacional de Ocupación y Empleo, Nueva edición (ENOEN). La información presentada para el segundo trimestre de 2020 se construyó a partir del promedio de cada uno de los indicadores mensuales (absolutos y relativos) provenientes de la Encuesta Telefónica de Ocupación y Empleo (ETOE) que ofrece información para los meses de abril, mayo y junio de 2020.A partir del primer trimestre de 2021 y del primer trimestre de 2009 al cuarto trimestre de 2020, se construye con base en las estimaciones poblacionales trimestrales generadas por el Marco Muestreo del INEGI. La información del primer trimestre de 2005 al cuarto trimestre de 2008 toma en cuenta la estimación de población con base en las proyecciones demográficas de CONAPO, creadas en 2013.Se precisa que, a partir del 31 de enero de 2022, las cifras de población de la entidad México y de la ciudad de Toluca para el segundo y tercer trimestre de 2021, fueron actualizadas con base en la metodología definida para la Encuesta Nacional de Ocupación y Empleo, atendiendo las resoluciones y acuerdos dictados sobre la Controversia Constitucional 78/2021 y los recursos de reclamación derivados de ella.Derivado del desastre natural ocasionado por el huracán Otis en el estado de Guerrero, a partir del 25 de octubre de 2023 se postergó la captación de información en esta entidad a través de encuestas en hogares, como es el caso de la ENOE. La información de ocupación y empleo de la entidad de Guerrero y de la ciudad de Acapulco correspondientes al cuarto trimestre de 2023, se construyen principalmente, a partir de la entrevista completa del mes de octubre, por lo que los resultados no reflejan el impacto del huracán en el mercado laboral de dicha entidad federativa y ciudad. Se anuncia que los trabajos de recolección de información para la entidad de Guerrero se han retomado en su totalidad a partir de enero de 2024.La información corresponde a la población de 15 años y más de edad, debido a la modificación que se realizó en 2014 a la Constitución Política de los Estados Unidos Mexicanos, que elevó la edad legal mínima para trabajar de los 14 a los 15 años.",
"Responsable: INEGI.  Dirección General de Estadísticas Sociodemográficas.",
"Fuente: INEGI.   Encuesta Nacional de Ocupación y Empleo.  ",
